"OPEID","NAME","CITY","STATE","Type & Control","Recipients","Awards"
"820000","JAMESON MEMORIAL HOSP SCH NURSING","NEW CASTLE","PA","Private 2 Year","46","190500"
"2616100","JEAN MADELINE ED CTR FOR COSM","PHILADELPHIA","PA","Proprietary 2 Year","224","885605"
"865300","JEFFERSON CO DUBOIS VOC TECH-PR NSG","REYNOLDSVILLE","PA","Public 4 Year","36","227042"
"3103300","JNA INSTITUTE OF CULINARY ARTS","PHILADELPHIA","PA","Proprietary 2 Year","92","329480"
"2114200","JOHNSON COLLEGE","SCRANTON","PA","Private 2 Year","241","959870"
"327900","JUNIATA COLLEGE","HUNTINGDON","PA","Private 4 Year","342","1274859"
"2158300","JUNIATA-MIFFLIN CO AREA VOC TECH","LEWISTOWN","PA","Public 2 Year","61","170169"
"491000","KAPLAN CAREER INSTITUTE","HARRISBURG","PA","Proprietary 2 Year","2489","8938746.9999999907"
"743600","KAPLAN CAREER INSTITUTE - ICM CAMPUS","PITTSBURGH","PA","Proprietary 2 Year","1115","4564336.9999999898"
"328000","KEYSTONE COLLEGE","LA PLUME","PA","Private 4 Year","1004","3820956"
"4137100","KIMBERLY'S BEAUTY SCHOOL","PHILADELPHIA","PA","Proprietary 2 Year","22","79251"
"328200","KINGS COLLEGE","WILKES-BARRE","PA","Private 4 Year","683","2627235"
"332200","KUTZTOWN UNIVERSITY OF PENNSYLVANIA","KUTZTOWN","PA","Public 4 Year","2959","11608076"
"398700","LA ROCHE COLLEGE","PITTSBURGH","PA","Private 4 Year","503","1988264"
"328300","LACKAWANNA COLLEGE","SCRANTON","PA","Private 2 Year","1131","4210351"
"328400","LAFAYETTE COLLEGE","EASTON","PA","Private 4 Year","258","936102"
"328500","LANCASTER BIBLE COLLEGE","LANCASTER","PA","Private 4 Year","413","1448482"
"2310800","LANCASTER COUNTY CAREER & TECH CTR","WILLOW STREET","PA","Public 2 Year","339","1339444"
"986300","LANCASTER GENERAL COLLEGE OF NURSING AND","LANCASTER","PA","Private 4 Year","329","1005116"
"2212700","LANCASTER SCHOOL OF COSMETOLOGY","LANCASTER","PA","Proprietary 2 Year","94","288508"
"777900","LANSDALE SCHOOL OF BUSINESS","NORTH WALES","PA","Proprietary 2 Year","427","1439461"
"2292700","LANSDALE SCHOOL OF COSMETOLOGY","LANSDALE","PA","Proprietary 2 Year","29","111187"
"328700","LASALLE UNIVERSITY","PHILADELPHIA","PA","Private 4 Year","1596","6549994"
"2546200","LAUREL BUSINESS INSTITUTE","UNIONTOWN","PA","Proprietary 2 Year","334","1549068"
"2092500","LAUREL TECHNICAL INSTITUTE","SHARON","PA","Proprietary 2 Year","332","1639213"
"2545000","LAWRENCE COUNTY CAREER AND TECHNICAL CEN","NEW CASTLE","PA","Public 2 Year","52","221318"
"3006800","LE CORDON BLEU INSTITUTE OF CULINARY ART","PITTSBURGH","PA","Proprietary 2 Year","2457","12935090"
"2330300","LEBANON CO CAREER & TECHNOLOGY CTR","LEBANON","PA","Public 2 Year","78","390913"
"328800","LEBANON VALLEY COLLEGE","ANNVILLE","PA","Private 4 Year","431","1545626"
"681000","LEHIGH CARBON COMMUNITY COLLEGE","SCHNECKSVILLE","PA","Public 2 Year","2983","9222288.9999999907"
"328900","LEHIGH UNIVERSITY","BETHLEHEM","PA","Private 4 Year","709","2886398"
"2282500","LENAPE SCHOOL OF PRACTICAL NURSING","FORD CITY","PA","Public 2 Year","118","395538"
"2118000","LEVITTOWN BEAUTY ACADEMY LLC","LEVITTOWN","PA","Proprietary 2 Year","49","144191"
"783200","LINCOLN TECH INSTITUTE","PHILADELPHIA","PA","Proprietary 2 Year","658","2552990"
"775900","LINCOLN TECHNICAL INSTITUTE","ALLENTOWN","PA","Proprietary 2 Year","875","2893864"
"329000","LINCOLN UNIVERSITY","LINCOLN UNIVERSIT","PA","Public 4 Year","1246","5741703"
"332300","LOCK HAVEN UNIV OF PENNSYLVANIA","LOCK HAVEN","PA","Public 4 Year","2149","8651838.0000000093"
"3236400","LT INTERNATIONAL BEAUTY SCHOOL","PHILADELPHIA","PA","Proprietary 2 Year","153","586287"
"681100","LUZERNE COUNTY COMMUNITY COLLEGE","NANTICOKE","PA","Public 2 Year","3285","11353206"
"329300","LYCOMING COLLEGE","WILLIAMSPORT","PA","Private 4 Year","452","1683184"
"329400","MANOR COLLEGE","JENKINTOWN","PA","Private 2 Year","386","1430091"
"332400","MANSFIELD UNIVERSITY","MANSFIELD","PA","Public 4 Year","1491","6139184"
"329600","MARYWOOD UNIVERSITY","SCRANTON","PA","Private 4 Year","855","3300434"
"489800","MCCANN SCHOOL OF BUSINESS & TECHNOL","POTTSVILLE","PA","Proprietary 2 Year","4016","14436769"
"2362300","MERCER COUNTY AREA VOC TECH SCHOOL","MERCER","PA","Public 2 Year","57","275486"
"489900","MERCY HOSP SCH OF NURSING","PITTSBURGH","PA","Private 2 Year","39","121784"
"329700","MERCYHURST COLLEGE","ERIE","PA","Private 4 Year","1988","7717382"
"329800","MESSIAH COLLEGE","GRANTHAM","PA","Private 4 Year","613","2149361"
"4158000","METRO BEAUTY ACADEMY","ALLENTOWN","PA","Proprietary 2 Year","158","572535"
"3109100","METROPOLITAN CAREER CENTER","PHILADELPHIA","PA","Private 2 Year","163","675065"
"332500","MILLERSVILLE UNIVERSITY OF PA","MILLERSVILLE","PA","Public 4 Year","2353","8978063.9999999907"
"324700","MISERICORDIA  UNIVERSITY","DALLAS","PA","Private 4 Year","733","2922099"
"445200","MONTGOMERY COUNTY COMMUNITY COLLEGE","BLUE BELL","PA","Public 2 Year","4122","13333488"
"330000","MOORE COLLEGE OF ART & DESIGN","PHILADELPHIA","PA","Private 4 Year","220","857349"
"330100","MORAVIAN COLLEGE","BETHLEHEM","PA","Private 4 Year","536","2208588"
"330200","MOUNT ALOYSIUS COLLEGE","CRESSON","PA","Private 4 Year","842","3208152"
"330400","MUHLENBERG COLLEGE","ALLENTOWN","PA","Private 4 Year","281","1054750"
"3952300","NATIONAL MASSAGE THERAPY INSTITUTE","PHILADELPHIA","PA","Proprietary 2 Year","754","2168081"
"3439400","NAWCC SCHOOL OF HOROLOGY","COLUMBIA","PA","Private 2 Year","5","19226"
"398800","NEUMANN UNIVERSITY","ASTON","PA","Private 4 Year","939","3529057"
"778000","NEW CASTLE SCHOOL OF TRADES","PULASKI","PA","Proprietary 2 Year","855","3554684.9999999902"
"490100","NEWPORT BUSINESS INSTITUTE","LOWER BURRELL","PA","Proprietary 2 Year","76","338033"
"491400","NEWPORT BUSINESS INSTITUTE","WILLIAMSPORT","PA","Proprietary 2 Year","117","484816"
"719100","NORTHAMPTON COMMUNITY COLLEGE","BETHLEHEM","PA","Public 2 Year","4905","15102074"
"2161400","NORTHEASTERN HOSP SCH OF NRSG","PHILADELPHIA","PA","Private 2 Year","64","211223"
"2353100","NORTHERN TIER CAREER CENTER","TOWANDA","PA","Public 2 Year","47","221779"
"3950500","NORTHWEST REGIONAL TECHNOLOGY INSTITUTE","ERIE","PA","Proprietary 2 Year","56","166661"
"2153500","OAKBRIDGE ACADEMY OF ARTS","LOWER BURRELL","PA","Proprietary 2 Year","53","228205"
"2183000","ORLEANS TECHNICAL INSTITUTE","PHILADELPHIA","PA","Private 2 Year","642","2106685"
"2119300","PA ACAD OF COSMETOLOGY ARTS & SCI","JOHNSTOWN","PA","Proprietary 2 Year","96","353800"
"2289500","PACE INSTITUTE","READING","PA","Proprietary 2 Year","281","1330337"
"330900","PEIRCE COLLEGE","PHILADELPHIA","PA","Private 4 Year","1398","4663428"
"490200","PENN COMMERCIAL BUSINESS/TECHNICAL SCHL","WASHINGTON","PA","Proprietary 2 Year","493","1810026"
"332900","PENN STATE UNIVERSITY","UNIVERSITY PARK","PA","Public 4 Year","23250","86228912.000000194"
"944900","PENNCO TECH","BRISTOL","PA","Proprietary 2 Year","753","3395761"
"2107300","PENNSYLVANIA ACADEMY OF FINE ARTS","PHILADELPHIA","PA","Private 4 Year","95","382831"
"2269900","PENNSYLVANIA COLLEGE OF ART & DESIGN","LANCASTER","PA","Private 4 Year","110","385685"
"339500","PENNSYLVANIA COLLEGE OF TECHNOLOGY","WILLIAMSPORT","PA","Public 4 Year","3090","11876237"
"2330600","PENNSYLVANIA GUNSMITH SCHOOL","PITTSBURGH","PA","Proprietary 2 Year","34","166956"
"3180400","PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE","JOHNSTOWN","PA","Public 2 Year","893","3131555"
"2574800","PENNSYLVANIA INSTITUTE OF TAXIDERMY","EBENSBURG","PA","Proprietary 2 Year","16","55390"
"1099800","PENNSYLVANIA INSTITUTE OF TECH","MEDIA","PA","Private 2 Year","1138","4601331"
"2255200","PENNSYLVANIA SCHOOL OF BUSINESS","ALLENTOWN","PA","Proprietary 2 Year","608","1859923"
"3766300","PENNSYLVANIA SCHOOL OF MUSCLE THERAPY","KING OF PRUSSIA","PA","Proprietary 2 Year","166","378437"
"335100","PHILADELPHIA BIBLICAL UNIVERSITY","LANGHORNE","PA","Private 4 Year","448","1704701"
"335400","PHILADELPHIA UNIVERSITY","PHILADELPHIA","PA","Private 4 Year","874","3378972"
"1081400","PITTSBURGH INST MORTUARY SCIENCE","PITTSBURGH","PA","Private 2 Year","82","341288"
"531000","PITTSBURGH INST OF AERONAUTICS","PITTSBURGH","PA","Private 2 Year","207","897003"
"743700","PITTSBURGH TECHNICAL INSTITUTE","OAKDALE","PA","Proprietary 2 Year","1904","8900903.9999999907"
"335700","POINT PARK UNIVERSITY","PITTSBURGH","PA","Private 4 Year","1623","6137850.0000000102"
"3923300","PRECISION MANUFACTURING INSTITUTE","MEADVILLE","PA","Private 2 Year","27","72666"
"3781300","PRINCETON INFORMATION TECHNOLOGY CENTER","GLENSIDE","PA","Proprietary 2 Year","135","571067"
"2301300","PRISM CAREER INSTITUTE","UPPER DARBY","PA","Proprietary 2 Year","894","3574019"
"895500","PRUONTOS HAIR DESIGN INSTITUTE","ALTOONA","PA","Proprietary 2 Year","32","122952"
"4145800","PULSE BEAUTY ACADEMY A PAUL MITCHELL PAR","DOWNINGTON","PA","Proprietary 2 Year","96","388414"
"1038800","READING AREA COMMUNITY COLLEGE","READING","PA","Public 2 Year","3916","12628809"
"656500","READING HOSPITAL SCHOOL OF HEALTH SCIENC","WEST READING","PA","Private 2 Year","134","517506"
"335900","ROBERT MORRIS UNIVERSITY","MOON TOWNSHIP","PA","Private 4 Year","1363","5135120"
"1205000","ROSEDALE TECHNICAL INSTITUTE","PITTSBURGH","PA","Private 2 Year","440","2171814"
"336000","ROSEMONT COLLEGE","ROSEMONT","PA","Private 4 Year","343","1441377"
"1321400","ROXBOROUGH MEM HOSP SCH OF NURSING","PHILADELPHIA","PA","Proprietary 2 Year","53","236314"
"336600","SAINT FRANCIS UNIVERSITY","LORETTO","PA","Private 4 Year","589","2365360"
"336700","SAINT JOSEPH'S UNIVERSITY","PHILADELPHIA","PA","Private 4 Year","776","2818226"
"2202300","SANFORD-BROWN INSTITUTE","PITTSBURGH","PA","Proprietary 2 Year","2049","9441665.0000000205"
"594600","SCHOOL OF RADIOLOGIC TECHNOLOGY AT ST. C","PHILADELPHIA","PA","Proprietary 2 Year","15","63038"
"2251200","SCHUYLKILL COUNTY AREA VOC TECH SCH","FRACKVILLE","PA","Public 2 Year","82","376364"
"1171500","SCHUYLKILL HEALTH SCHOOL OF NURSING","POTTSVILLE","PA","Private 2 Year","27","95692"
"336200","SETON HILL UNIVERSITY","GREENSBURG","PA","Private 4 Year","649","2508624"
"657600","SEWICKLEY VALLEY HOSP SCH NRSNG","SEWICKLEY","PA","Private 2 Year","39","142269"
"657800","SHARON REGIONAL SCHOOL OF NURSING","SHARON","PA","Private 2 Year","18","70988"
"332600","SHIPPENSBURG UNIVERSITY","SHIPPENSBURG","PA","Public 4 Year","2144","7949231.0000000102"
"332700","SLIPPERY ROCK UNIVERSITY","SLIPPERY ROCK","PA","Public 4 Year","2779","10795588"
"4149800","SOMERSET COUNTY TECHNOLOGY CENTER","SOMERSET","PA","Public 2 Year","13","93973"
"1292900","SOUTH HILLS BEAUTY ACADEMY","PITTSBURGH","PA","Proprietary 2 Year","45","176550"
"1326300","SOUTH HILLS SCHOOL OF BUSINESS & TECHNOL","STATE COLLEGE","PA","Proprietary 2 Year","681","2509605"
"657400","ST LUKE'S HOSPITAL OF BETHLEHEM, PA","BETHLEHEM","PA","Private 2 Year","53","167591"
"655100","ST MARGARET SCHL OF NURSING","PITTSBURGH","PA","Private 2 Year","77","261220"
"336800","ST VINCENT COLLEGE","LATROBE","PA","Private 4 Year","483","1869261"
"336400","ST. CHARLES BORROMEO SEMINARY","WYNNEWOOD","PA","Private 4 Year","19","77750"
"2206300","STROUDSBURG SCHOOL OF COSMETOLOGY","STROUDSBURG","PA","Proprietary 2 Year","49","199181"
"3561400","SUSQUEHANNA COUNTY CAREER & TECHNOL","DIMOCK","PA","Public 2 Year","12","55941"
"336900","SUSQUEHANNA UNIVERSITY","SELINSGROVE","PA","Private 4 Year","537","2208080"
"337000","SWARTHMORE COLLEGE","SWARTHMORE","PA","Private 4 Year","231","886882"
"1252300","TALMUDICAL YESHIVA OF PHILA","PHILADELPHIA","PA","Private 4 Year","35","149286"
"337100","TEMPLE UNIVERSITY","PHILADELPHIA","PA","Private 4 Year","10285","41307912.000000097"
"791200","THADDEUS STEVENS CLG OF TECHNOLOGY","LANCASTER","PA","Public 2 Year","533","2205090"
"337600","THIEL COLLEGE","GREENVILLE","PA","Private 4 Year","505","2081254"
"1239300","THOMAS JEFF UNIV-CLG ALLIED HEALTH","PHILADELPHIA","PA","Private 4 Year","249","1078953"
"783900","TRIANGLE TECH","PITTSBURGH","PA","Proprietary 2 Year","328","1576396"
"2090200","TRIANGLE TECH","ERIE","PA","Proprietary 2 Year","188","917607"
"2129000","TRIANGLE TECH","GREENSBURG","PA","Proprietary 2 Year","352","1684382"
"2174400","TRIANGLE TECH","DU BOIS","PA","Proprietary 2 Year","523","2290795"
"3010800","TRI-STATE BUSINESS INSTITUTE","ERIE","PA","Proprietary 2 Year","3689","14060546"
"337800","UNIVERSITY OF PENNSYLVANIA","PHILADELPHIA","PA","Private 4 Year","1562","6864899"
"337900","UNIVERSITY OF PITTSBURGH","PITTSBURGH","PA","Public 4 Year","6485","24798676"
"338400","UNIVERSITY OF SCRANTON","SCRANTON","PA","Private 4 Year","890","3314497"
"335000","UNIVERSITY OF THE ARTS (THE)","PHILADELPHIA","PA","Private 4 Year","654","2639769"
"335300","UNIVERSITY OF THE SCIENCES IN PHILADELPH","PHILADELPHIA","PA","Private 4 Year","602","2463007"
"657700","UPMC SHADYSIDE SCHOOL OF NURSING","PITTSBURGH","PA","Private 2 Year","126","417312"
"338500","URSINUS COLLEGE","COLLEGEVILLE","PA","Private 4 Year","393","1568722"
"330600","VALLEY FORGE CHRISTIAN COLLEGE","PHOENIXVILLE","PA","Private 4 Year","527","2137832"
"338600","VALLEY FORGE MILITARY COLLEGE","WAYNE","PA","Private 2 Year","133","560821"
"2306200","VENANGO COUNTY AREA VOC TECH SCHOOL","OIL CITY","PA","Public 2 Year","42","229953"
"2061000","VENUS BEAUTY ACADEMY","SHARON HILL","PA","Proprietary 2 Year","85","293977"
"856800","VET TECH INSTITUTE","PITTSBURGH","PA","Proprietary 2 Year","217","1089987"
"338800","VILLANOVA UNIVERSITY","VILLANOVA","PA","Private 4 Year","851","3557055.9999999902"
"2144000","VISION ACADEMY, THE","ALLENTOWN","PA","Proprietary 2 Year","94","397398"
"2206200","VISION ACADEMY, THE","AMBLER","PA","Proprietary 2 Year","171","657140"
"2192800","WALNUT HILL COLLEGE","PHILADELPHIA","PA","Proprietary 4 Year","194","876448"
"338900","WASHINGTON & JEFFERSON COLLEGE","WASHINGTON","PA","Private 4 Year","374","1441062"
"658200","WASHINGTON HOSP SCH OF NURSING","WASHINGTON","PA","Private 2 Year","79","267155"
"339100","WAYNESBURG UNIVERSITY","WAYNESBURG","PA","Private 4 Year","654","2440985"
"1162200","WELDER TRAINING & TESTING INST","ALLENTOWN","PA","Proprietary 2 Year","27","89317"
"332800","WEST CHESTER UNIVERSITY","WEST CHESTER","PA","Public 4 Year","3131","12222631"
"2350100","WESTERN AREA CAREER & TECHNOLOGY CT","CANONSBURG","PA","Public 2 Year","63","402039"
"658300","WESTERN PENN HOSP-SCH OF NURSING","PITTSBURGH","PA","Private 2 Year","42","168502"
"339200","WESTMINSTER COLLEGE","NEW WILMINGTON","PA","Private 4 Year","514","1940569"
"1017600","WESTMORELAND COUNTY COMMUNITY CLG","YOUNGWOOD","PA","Public 2 Year","4042","13703494"
"331300","WIDENER UNIVERSITY","CHESTER","PA","Private 4 Year","1029","3932904"
"2529800","WILKES BARRE AREA CAREER AND TECHNICAL C","WILKES-BARRE","PA","Public 2 Year","164","563213"
"339400","WILKES UNIVERSITY","WILKES-BARRE","PA","Private 4 Year","768","2909650"
"339600","WILSON COLLEGE","CHAMBERSBURG","PA","Private 4 Year","266","1066533"
"1313400","YESHIVATH BETH MOSHE","SCRANTON","PA","Private 4 Year","31","173893"
"536500","YORK CO AREA VOC-TECH SCH-PRAC NSG","YORK","PA","Public 2 Year","45","127904"
"339900","YORK COLLEGE OF PENNSYLVANIA","YORK","PA","Private 4 Year","1318","4702160.9999999898"
"2127400","YORK TECHNICAL INSTITUTE","YORK","PA","Proprietary 2 Year","2097","9280372.9999999907"
"2120800","YORKTOWNE BUSINESS INSTITUTE, INC.","YORK","PA","Proprietary 2 Year","238","1098468"
"3081900","YTI CAREER INSTITUTE - ALTOONA","ALTOONA","PA","Proprietary 2 Year","391","1834301"
"2304400","YTI CAREER INSTITUTE - MECHANICSBURG","MECHANICSBURG","PA","Proprietary 2 Year","283","1195756"
"3122500","ACADEMIA SERRANT INC.","PONCE","PR","Proprietary 2 Year","460","1909572"
"3843300","ADVANCED TECH COLLEGE","BAYAMON","PR","Proprietary 2 Year","352","1703683"
"3849300","AGUADILLA TECHNICAL COLLEGE","AGUADILLA","PR","Proprietary 2 Year","37","141355"
"2303800","AMERICAN EDUCATIONAL COLLEGE","BAYAMON","PR","Proprietary 2 Year","1458","5497321"
"4176000","AMERICAN TECHNICAL INSTITUTE","BAYAMON","PR","Proprietary 2 Year","33","121582"
"1194100","AMERICAN UNIVERSITY OF PUERTO RICO","BAYAMON","PR","Private 4 Year","1340","6076530.9999999898"
"1194101","AMERICAN UNIVERSITY OF PUERTO RICO","MANATI","PR","Private 4 Year","1276","5855843.0000000102"
"2234900","ANTILLES SCHOOL OF TECH CAREERS","SANTURCE","PR","Proprietary 2 Year","397","1732408"
"3544300","ATENAS COLLEGE","MANATI","PR","Private 4 Year","1896","9662469.0000000093"
"2505400","ATLANTIC COLLEGE","GUAYNABO","PR","Private 4 Year","1384","6310229.9999999898"
"2297700","AUTOMECA TECHNICAL COLLEGE","BAYAMON","PR","Proprietary 2 Year","1718","6971180.0000000102"
"502200","BAYAMON CENTRAL UNIVERSITY","BAYAMON","PR","Private 4 Year","1960","11135520"
"3758300","BAYAMON COMMUNITY COLLEGE","BAYAMON","PR","Proprietary 2 Year","266","1078036"
"4107300","CARIB TECHNOLOGICAL INSTITUTE","BAYAMON","PR","Proprietary 2 Year","425","1803044"
"3608300","CARIBBEAN FORENSIC & TECHNICAL COLL","RIO PIEDRAS","PR","Proprietary 2 Year","143","583910"
"1252500","CARIBBEAN UNIVERSITY","BAYAMON","PR","Private 4 Year","5156","24678689"
"1072400","CARLOS ALBIZU UNIVERSITY","SAN JUAN","PR","Private 4 Year","341","1622290"
"3585300","CENTRO DE CAPACITACION Y ASESORAMIE","ARECIBO","PR","Private 2 Year","45","151063"
"2189100","CENTRO DE ESTUDIOS MULTIDISCIPLIN","SAN JUAN","PR","Private 2 Year","4013","22488422"
"3336300","CENTURY COLLEGE","AGUADILLA","PR","Proprietary 2 Year","357","1688960"
"3735400","CHARLIES GUARD,DETECTIVE BUREAU&ACA","AGUADILLA","PR","Proprietary 2 Year","245","933729"
"2335500","COLEGIO BIBLICO PENTECOSTAL DE PR","ST JUST TRUJILLO","PR","Private 4 Year","160","689593"
"3157600","COLEGIO DE CINEMATOGRAFIA, ARTES Y TELEV","BAYAMON","PR","Proprietary 2 Year","782","3077853"
"2552300","COLEGIO MAYOR DE TECHNOLOGIA","ARROYO","PR","Proprietary 2 Year","464","2074499"
"3531300","COLEGIO PENTECOSTAL MIZPA","RIO PIEDRAS","PR","Private 4 Year","274","1053087"
"3061900","COLEGIO TECHNOLOGICO Y COMERCIAL","AGUADA","PR","Proprietary 2 Year","99","346565"
"3800300","COLEGIO TECNICO DE ELECTRICIDAD GALLOSA","AGUADA","PR","Proprietary 2 Year","79","258516"
"1056700","COLEGIO TECNOLOGICO DE SAN JUAN","SAN JUAN","PR","Public 4 Year","1673","7557517.9999999898"
"394100","COLEGIO UNIVERSITARIO DEL ESTE","CAROLINA","PR","Private 4 Year","13012","61472898.000000201"
"890200","COLUMBIA CENTRO UNIVERSITARIO","CAGUAS","PR","Proprietary 4 Year","2622","14020230"
"2241901","COMMONWEALTH OF PR DEPT OF EDUC - CARLOS","CAROLINA","PR","Public 2 Year","79","344212"
"2241904","COMMONWEALTH OF PR DEPT OF EDUC - ITPR R","GUAYAMA","PR","Public 2 Year","701","3023962"
"2241907","COMMONWEALTH OF PR DEPT OF EDUC - ITPR R","RIO PIEDRAS","PR","Public 2 Year","1526","6572239.0000000196"
"2241908","COMMONWEALTH OF PR DEPT OF EDUC - ITPR R","PONCE","PR","Public 2 Year","668","2953236"
"2241905","COMMONWEALTH OF PR DEPT OF EDUC - JOSE A","MANATI","PR","Public 2 Year","16","56761"
"2241902","COMMONWEALTH OF PR DEPT OF EDUC - TOMAS","BAYAMON","PR","Public 2 Year","36","183675"
"1081900","CONSERVATORIO DE MUSICA DE PUERTO RICO","SAN JUAN","PR","Public 4 Year","284","1426213"
"3070500","D'MART INSTITUTE","BARRANQUITAS","PR","Proprietary 2 Year","1676","7438809.0000000102"
"3021900","EDIC COLLEGE","CAGUAS","PR","Proprietary 2 Year","1944","10241285"
"2165100","EDP COLLEGE OF PUERTO RICO","HATO REY","PR","Private 4 Year","2323","10716695"
"2570400","EDUCATIONAL TECHNICAL COLLEGE","BAYAMON","PR","Proprietary 2 Year","1135","5425297.0000000102"
"2189300","EMMA'S BEAUTY ACADEMY","MAYAGUEZ","PR","Proprietary 2 Year","499","1980336"
"3075600","EMMA'S BEAUTY ACADEMY","JUANA DIAZ","PR","Proprietary 4 Year","722","3359465"
"2569400","ESCUELA DE ARTES PLASTICAS","SAN JUAN","PR","Public 4 Year","468","2498435"
"3106900","ESCUELA DE PERITOS ELECTRICITAS","ISABELA","PR","Proprietary 2 Year","98","286522"
"3751300","ESCUELA HOTELERA DE SAN JUAN","SAN JUAN","PR","Proprietary 2 Year","966","4130714"
"2576100","ESCUELA TECNICA DE ELECTRICIDAD","PONCE","PR","Proprietary 2 Year","477","2351411"
"3123100","GLOBELLE TECHNICAL INSTITUTE","VEGA BAJA","PR","Proprietary 2 Year","252","1258282"
"2593700","HISPANIC AMERICAN COLLEGE","CAGUAS","PR","Proprietary 2 Year","488","2322825"
"2260800","HUERTAS JUNIOR COLLEGE","CAGUAS","PR","Proprietary 2 Year","2233","11627230"
"2340600","HUMACAO COMMUNITY COLLEGE","HUMACAO","PR","Private 2 Year","788","2819052"
"1194000","ICPR JUNIOR COLLEGE","SAN JUAN","PR","Proprietary 2 Year","2869","13762545.999999899"
"3781400","INDUSTRIAL TECHNICAL COLLEGE","HUMACAO","PR","Proprietary 2 Year","377","1523737"
"2170300","INST EDUC TECNIA OCUP LA REINA","MANATI","PR","Proprietary 2 Year","648","2612125"
"2504500","INSTITUCION CHAVIANO DE MAYAGUEZ","MAYAGUEZ","PR","Proprietary 2 Year","217","910559"
"2343600","INSTITUTE OF BEAUTY CAREERS","ARECIBO","PR","Proprietary 2 Year","956","3613341"
"3800400","INSTITUTE OF BEAUTY OCCUPATIONS AND TECH","MOCA","PR","Proprietary 2 Year","160","716323"
"2166400","INSTITUTO DE BANCA Y COMERCIO","RIO PIEDRAS","PR","Proprietary 2 Year","16325","73357396.000000596"
"4117200","INSTITUTO EDUCATIVO PREMIER","PONCE","PR","Proprietary 2 Year","248","839821"
"3452300","INSTITUTO PRE-VOCACIONAL E INDUSTRI","ARECIBO","PR","Private 2 Year","220","701734"
